datetime,dam_discharge_(m_/s)
20/12/1993,1720.87
21/12/1993,1205.07
22/12/1993,1196.82
23/12/1993,1423.69
24/12/1993,1721.05
25/12/1993,1544.42
26/12/1993,1307.05
27/12/1993,1578.46
28/12/1993,1400.76
29/12/1993,1764.15
30/12/1993,1599.92
31/12/1993,1405.42
01/01/1994,1569.46
02/01/1994,1894.51
03/01/1994,1329.11
04/01/1994,1620.8
05/01/1994,1478.86
06/01/1994,1628.1
07/01/1994,1303.63
08/01/1994,1533.1
09/01/1994,1832.35
10/01/1994,1218.9
11/01/1994,1101.18
12/01/1994,1112.56
13/01/1994,1148.8
14/01/1994,1678.6
15/01/1994,1078.24
16/01/1994,1410.63
17/01/1994,1685.49
18/01/1994,1625
19/01/1994,1384.33
20/01/1994,1557.28
21/01/1994,1532.14
22/01/1994,1432.73
23/01/1994,1436.75
24/01/1994,2170.63
25/01/1994,1742.79
26/01/1994,2244.2
27/01/1994,1350.91
28/01/1994,1474.51
29/01/1994,1100.36
30/01/1994,1257.13
31/01/1994,2070.57
01/02/1994,1343.39
02/02/1994,2075.78
03/02/1994,1126.99
04/02/1994,1183.96
05/02/1994,1397.63
06/02/1994,1480.88
07/02/1994,1776.93
08/02/1994,1635.23
09/02/1994,1375.11
10/02/1994,1460.01
11/02/1994,1404.28
12/02/1994,1225.6
13/02/1994,1233.61
14/02/1994,1808.37
15/02/1994,951.55
16/02/1994,1985.21
17/02/1994,1397.1
18/02/1994,1268.25
19/02/1994,1721.93
20/02/1994,1945.56
21/02/1994,1835.29
22/02/1994,1650.56
23/02/1994,1826.06
24/02/1994,985.05
25/02/1994,1343.45
26/02/1994,1226.65
27/02/1994,1867.39
28/02/1994,1384.96
01/03/1994,1753.62
02/03/1994,1660.76
03/03/1994,1241.31
04/03/1994,1323.91
05/03/1994,1888.15
06/03/1994,1267.36
07/03/1994,1537.46
08/03/1994,1265.24
09/03/1994,1405.81
10/03/1994,1486.15
11/03/1994,1265.14
12/03/1994,1211.87
13/03/1994,1585.88
14/03/1994,1246.58
15/03/1994,1256.8
16/03/1994,1218.28
17/03/1994,1476.63
18/03/1994,1783.11
19/03/1994,1951.96
20/03/1994,1282.22
21/03/1994,2145.09
22/03/1994,1198.59
23/03/1994,1825.06
24/03/1994,1283.49
25/03/1994,1238.72
26/03/1994,1276.57
27/03/1994,1484.27
28/03/1994,1673.99
29/03/1994,1700.96
30/03/1994,1216.8
31/03/1994,1203.1
01/04/1994,1225.01
02/04/1994,1466.59
03/04/1994,1436.95
04/04/1994,1214.95
05/04/1994,1580.88
06/04/1994,2178.77
07/04/1994,1348.59
08/04/1994,1369.95
09/04/1994,1667.9
10/04/1994,1332.36
11/04/1994,1700.69
12/04/1994,1284.44
13/04/1994,2049.64
14/04/1994,1603.43
15/04/1994,1313.99
16/04/1994,1323.39
17/04/1994,1345.86
18/04/1994,1911.82
19/04/1994,1119.37
20/04/1994,1299.62
21/04/1994,1331.5
22/04/1994,1495.29
23/04/1994,1418.67
24/04/1994,1052.63
25/04/1994,1380.05
26/04/1994,1470.13
27/04/1994,1311.57
28/04/1994,1706.03
29/04/1994,1775.82
30/04/1994,1476.48
01/05/1994,3115.27
02/05/1994,1919.47
03/05/1994,2789.45
04/05/1994,3502.41
05/05/1994,2788.28
06/05/1994,2631.37
07/05/1994,4138.84
08/05/1994,3909.54
09/05/1994,3233.79
10/05/1994,3569.46
11/05/1994,1887.03
12/05/1994,2606.22
13/05/1994,2765.02
14/05/1994,2882.01
15/05/1994,2755.03
16/05/1994,1724.99
17/05/1994,3193.01
18/05/1994,3271.83
19/05/1994,3800.95
20/05/1994,2605.85
21/05/1994,2564.92
22/05/1994,1660.01
23/05/1994,2853.22
24/05/1994,3450.56
25/05/1994,2694.12
26/05/1994,4071.72
27/05/1994,2871.7
28/05/1994,3073.5
29/05/1994,2318.45
30/05/1994,3143.61
31/05/1994,2010.34
01/06/1994,3346.85
02/06/1994,3362.21
03/06/1994,3679.65
04/06/1994,2490.02
05/06/1994,3080.28
06/06/1994,3281.91
07/06/1994,3221.14
08/06/1994,2567.35
09/06/1994,1804.01
10/06/1994,3173.48
11/06/1994,2923.75
12/06/1994,2716.66
13/06/1994,3381.97
14/06/1994,2977.54
15/06/1994,2340.4
16/06/1994,2034.27
17/06/1994,2435.52
18/06/1994,4196.51
19/06/1994,3361.39
20/06/1994,3094.31
21/06/1994,2909.17
22/06/1994,2876.3
23/06/1994,3583.6
24/06/1994,2754.7
25/06/1994,3288.46
26/06/1994,2825.79
27/06/1994,3970.08
28/06/1994,3371.14
29/06/1994,3622.78
30/06/1994,2707.8
01/07/1994,3529.07
02/07/1994,2843.71
03/07/1994,3055.02
04/07/1994,3817.52
05/07/1994,2478.61
06/07/1994,3101.62
07/07/1994,3219
08/07/1994,3260
09/07/1994,2774.61
10/07/1994,4043.13
11/07/1994,2352.53
12/07/1994,3729.44
13/07/1994,3607.53
14/07/1994,3950.44
15/07/1994,2205.89
16/07/1994,2565.58
17/07/1994,3745.97
18/07/1994,2061.48
19/07/1994,2196.77
20/07/1994,2755.85
21/07/1994,3096
22/07/1994,3796.11
23/07/1994,2907.37
24/07/1994,2695.88
25/07/1994,3155.69
26/07/1994,3234.8
27/07/1994,3220.62
28/07/1994,2911.01
29/07/1994,2022.46
30/07/1994,2541.19
31/07/1994,3710.14
01/08/1994,3093.53
02/08/1994,2838.74
03/08/1994,3559.08
04/08/1994,2434.94
05/08/1994,2887.33
06/08/1994,3068.88
07/08/1994,2779.31
08/08/1994,3050.38
09/08/1994,2906.15
10/08/1994,2300.33
11/08/1994,3090.74
12/08/1994,2335.82
13/08/1994,3082.81
14/08/1994,3687.07
15/08/1994,2859.49
16/08/1994,2414.26
17/08/1994,2936.51
18/08/1994,2584.01
19/08/1994,3297.25
20/08/1994,2926.01
21/08/1994,3854.88
22/08/1994,3581.49
23/08/1994,2923.46
24/08/1994,3357.8
25/08/1994,2803.38
26/08/1994,3016.98
27/08/1994,2819.28
28/08/1994,3383.23
29/08/1994,3716.49
30/08/1994,3399.32
31/08/1994,3460.97
01/09/1994,1971
02/09/1994,1971
03/09/1994,1971
04/09/1994,1971
05/09/1994,1971
06/09/1994,1971
07/09/1994,1971
08/09/1994,1971
09/09/1994,1971
10/09/1994,1971
11/09/1994,1971
12/09/1994,1971
13/09/1994,1971
14/09/1994,1971
15/09/1994,1971
16/09/1994,1971
17/09/1994,1971
18/09/1994,1971
19/09/1994,1971
20/09/1994,1971
21/09/1994,1971
22/09/1994,1971
23/09/1994,1971
24/09/1994,1971
25/09/1994,1971
26/09/1994,1971
27/09/1994,1971
28/09/1994,1971
29/09/1994,1971
30/09/1994,1971
01/10/1994,3461.52
02/10/1994,3275.63
03/10/1994,2430.36
04/10/1994,3850.49
05/10/1994,3902.21
06/10/1994,2883.06
07/10/1994,2814.65
08/10/1994,3306.21
09/10/1994,3275.41
10/10/1994,2899.03
11/10/1994,2374.99
12/10/1994,3152.85
13/10/1994,3275.72
14/10/1994,3362.91
15/10/1994,3174.65
16/10/1994,2864.44
17/10/1994,3497
18/10/1994,3032.92
19/10/1994,2767.54
20/10/1994,2909.67
21/10/1994,2127.02
22/10/1994,2908.88
23/10/1994,3344.22
24/10/1994,3169.89
25/10/1994,3760.33
26/10/1994,2868.51
27/10/1994,3243.66
28/10/1994,3396.37
29/10/1994,4171.43
30/10/1994,3072.38
31/10/1994,2477.91
01/11/1994,1754.38
02/11/1994,2059.72
03/11/1994,1403.24
04/11/1994,1752.32
05/11/1994,1868.62
06/11/1994,1805.12
07/11/1994,1537.67
08/11/1994,1290.46
09/11/1994,1475.62
10/11/1994,1637.58
11/11/1994,1772.47
12/11/1994,1600.18
13/11/1994,1386.03
14/11/1994,1666.61
15/11/1994,1758.03
16/11/1994,1613.88
17/11/1994,1249.14
18/11/1994,1445.58
19/11/1994,1784.35
20/11/1994,1085.09
21/11/1994,872.05
22/11/1994,1952.42
23/11/1994,1653.42
24/11/1994,1682.02
25/11/1994,1176.95
26/11/1994,1721.26
27/11/1994,1582.57
28/11/1994,1024.7
29/11/1994,1927.29
30/11/1994,1547.6
01/12/1994,1381.17
02/12/1994,1386.6
03/12/1994,895.43
04/12/1994,1678
05/12/1994,1578.56
06/12/1994,1441.78
07/12/1994,1883.55
08/12/1994,1084.84
09/12/1994,1320.97
10/12/1994,1245
11/12/1994,1416.36
12/12/1994,1520.24
13/12/1994,1629
14/12/1994,1395.91
15/12/1994,1236.79
16/12/1994,2005.8
17/12/1994,2223.49
18/12/1994,1542.99
19/12/1994,1272.97
20/12/1994,1942.64
21/12/1994,1065.97
22/12/1994,1399.57
23/12/1994,1291.16
24/12/1994,1152.14
25/12/1994,1415.99
26/12/1994,1240.75
27/12/1994,1503.8
28/12/1994,1508.15
29/12/1994,1313.6
30/12/1994,1388.85
31/12/1994,1430.75
01/01/1995,1742.95
02/01/1995,1455.47
03/01/1995,1747.41
04/01/1995,1675.74
05/01/1995,1671.46
06/01/1995,1916.35
07/01/1995,1164.18
08/01/1995,1358.05
09/01/1995,2028.99
10/01/1995,1422.81
11/01/1995,655.46
12/01/1995,1439.11
13/01/1995,1540.48
14/01/1995,714.87
15/01/1995,1900.18
16/01/1995,1285.89
17/01/1995,1598.57
18/01/1995,1432.21
19/01/1995,1113.49
20/01/1995,1178.85
21/01/1995,1219.48
22/01/1995,1825.7
23/01/1995,1455.74
24/01/1995,1343.44
25/01/1995,1219.62
26/01/1995,1858.85
27/01/1995,1939.26
28/01/1995,1855.42
29/01/1995,1647.73
30/01/1995,1586.95
31/01/1995,1135.22
01/02/1995,1426.25
02/02/1995,1294.84
03/02/1995,952.35
04/02/1995,1817.11
05/02/1995,1291.25
06/02/1995,1858.78
07/02/1995,1764.52
08/02/1995,1667.02
09/02/1995,1683.87
10/02/1995,1315.41
11/02/1995,2057.36
12/02/1995,1512.94
13/02/1995,1590.58
14/02/1995,1305.28
15/02/1995,1220.65
16/02/1995,1643.19
17/02/1995,1565.25
18/02/1995,1263.19
19/02/1995,1068.47
20/02/1995,1119.02
21/02/1995,1858.84
22/02/1995,1316.02
23/02/1995,1398.33
24/02/1995,1935.1
25/02/1995,1163.35
26/02/1995,1281.9
27/02/1995,1269.37
28/02/1995,1985.42
01/03/1995,2098.02
02/03/1995,1725.47
03/03/1995,1735.02
04/03/1995,1325.89
05/03/1995,2084.2
06/03/1995,1580.31
07/03/1995,1755.93
08/03/1995,1468.34
09/03/1995,1419.59
10/03/1995,1998.91
11/03/1995,1661.92
12/03/1995,1935.41
13/03/1995,1576.6
14/03/1995,1245.49
15/03/1995,1325
16/03/1995,1530.89
17/03/1995,1312.05
18/03/1995,1167.76
19/03/1995,1860.43
20/03/1995,1336.54
21/03/1995,1541.46
22/03/1995,1588.84
23/03/1995,1323.55
24/03/1995,1935.24
25/03/1995,1164.86
26/03/1995,1578.49
27/03/1995,1573.84
28/03/1995,1483.72
29/03/1995,1110.93
30/03/1995,1761.25
31/03/1995,1723.05
01/04/1995,1297.33
02/04/1995,1712.25
03/04/1995,1612.47
04/04/1995,1115.82
05/04/1995,1243.82
06/04/1995,1841.48
07/04/1995,1592.82
08/04/1995,1330.71
09/04/1995,1242.46
10/04/1995,1345.38
11/04/1995,1366.66
12/04/1995,1246.21
13/04/1995,977.47
14/04/1995,1842
15/04/1995,1791.19
16/04/1995,1118.02
17/04/1995,1540.89
18/04/1995,1229.33
19/04/1995,1421.53
20/04/1995,1396.57
21/04/1995,1371.65
22/04/1995,2100.88
23/04/1995,1367.9
24/04/1995,1257.52
25/04/1995,1271.23
26/04/1995,1813.13
27/04/1995,1004.37
28/04/1995,1271.21
29/04/1995,1934.05
30/04/1995,1573.2
01/05/1995,3095.96
02/05/1995,4066.07
03/05/1995,3123.17
04/05/1995,2645.91
05/05/1995,2858.96
06/05/1995,2432.28
07/05/1995,3627.97
08/05/1995,3287.28
09/05/1995,3562.21
10/05/1995,3606.49
11/05/1995,2792.89
12/05/1995,2527.62
13/05/1995,2974.14
14/05/1995,2563.62
15/05/1995,3082.48
16/05/1995,3566.05
17/05/1995,2915.93
18/05/1995,3075
19/05/1995,2953.08
20/05/1995,3401.36
21/05/1995,2666.11
22/05/1995,1901.78
23/05/1995,3235.43
24/05/1995,3493.92
25/05/1995,3223.19
26/05/1995,2679.88
27/05/1995,2432.49
28/05/1995,3247.25
29/05/1995,3070.74
30/05/1995,2937.1
31/05/1995,3911.23
01/06/1995,2526.6
02/06/1995,3887.52
03/06/1995,3015.89
04/06/1995,2082.21
05/06/1995,2910.4
06/06/1995,3479.75
07/06/1995,2817.47
08/06/1995,2262.61
09/06/1995,2917.74
10/06/1995,2571.41
11/06/1995,3245.91
12/06/1995,3386.7
13/06/1995,2471.86
14/06/1995,2647.1
15/06/1995,3378.32
16/06/1995,2570.58
17/06/1995,2458.92
18/06/1995,2410.65
19/06/1995,3176.02
20/06/1995,3154.58
21/06/1995,2657.98
22/06/1995,3002.54
23/06/1995,3763.57
24/06/1995,2512.97
25/06/1995,2024.13
26/06/1995,3227.54
27/06/1995,2944.8
28/06/1995,2644.99
29/06/1995,3326.04
30/06/1995,3419.61
01/07/1995,1895.86
02/07/1995,2673.7
03/07/1995,4158.76
04/07/1995,3291.7
05/07/1995,3338.05
06/07/1995,3586.45
07/07/1995,3008.53
08/07/1995,3398.34
09/07/1995,3359.03
10/07/1995,3269.52
11/07/1995,2838.99
12/07/1995,3086.03
13/07/1995,2705.82
14/07/1995,3006.41
15/07/1995,2415.75
16/07/1995,2604.69
17/07/1995,2858.84
18/07/1995,2528.15
19/07/1995,2747.49
20/07/1995,2918.04
21/07/1995,3201.13
22/07/1995,3474.63
23/07/1995,2768.11
24/07/1995,3667.55
25/07/1995,3469.31
26/07/1995,3252.05
27/07/1995,3076.82
28/07/1995,3159.56
29/07/1995,3593.53
30/07/1995,3611.79
31/07/1995,3667.47
01/08/1995,3992
02/08/1995,3992
03/08/1995,3992
04/08/1995,3992
05/08/1995,3992
06/08/1995,3992
07/08/1995,3992
08/08/1995,3992
09/08/1995,3992
10/08/1995,3992
11/08/1995,3992
12/08/1995,3992
13/08/1995,3992
14/08/1995,3992
15/08/1995,3992
16/08/1995,3992
17/08/1995,3992
18/08/1995,3992
19/08/1995,3992
20/08/1995,3992
21/08/1995,3992
22/08/1995,3992
23/08/1995,3992
24/08/1995,3992
25/08/1995,3992
26/08/1995,3992
27/08/1995,3992
28/08/1995,3992
29/08/1995,3992
30/08/1995,3992
31/08/1995,3992
01/09/1995,3020.66
02/09/1995,3277.48
03/09/1995,3671.77
04/09/1995,2688.14
05/09/1995,2840.79
06/09/1995,3008.02
07/09/1995,3449.8
08/09/1995,3457.59
09/09/1995,2884.57
10/09/1995,2245.7
11/09/1995,3123.09
12/09/1995,2540.84
13/09/1995,2255.03
14/09/1995,2368.06
15/09/1995,3163.19
16/09/1995,3680.52
17/09/1995,3019.45
18/09/1995,3105.69
19/09/1995,3591.45
20/09/1995,2227.77
21/09/1995,3260.09
22/09/1995,2994.21
23/09/1995,3283.03
24/09/1995,2758.26
25/09/1995,2591.03
26/09/1995,3070.25
27/09/1995,3824.6
28/09/1995,3430.46
29/09/1995,2746.15
30/09/1995,2329.51
01/10/1995,2158.97
02/10/1995,3658.05
03/10/1995,2522.46
04/10/1995,2837.24
05/10/1995,3660.61
06/10/1995,2193.05
07/10/1995,3746.13
08/10/1995,2873.18
09/10/1995,2425.71
10/10/1995,2876.32
11/10/1995,2638.7
12/10/1995,3220.41
13/10/1995,2675.93
14/10/1995,2044.18
15/10/1995,2889.72
16/10/1995,2321.73
17/10/1995,3102.16
18/10/1995,2406.43
19/10/1995,2755.99
20/10/1995,3091.29
21/10/1995,2893.77
22/10/1995,3125.22
23/10/1995,3340.14
24/10/1995,2421.03
25/10/1995,2967.8
26/10/1995,1335.25
27/10/1995,3123.67
28/10/1995,2849.59
29/10/1995,2508.28
30/10/1995,3157.86
31/10/1995,3586.35
01/11/1995,1357.19
02/11/1995,1216.56
03/11/1995,1549.51
04/11/1995,1099.32
05/11/1995,1301.89
06/11/1995,1866.72
07/11/1995,1518.65
08/11/1995,936.16
09/11/1995,960.9
10/11/1995,1548.63
11/11/1995,1758.72
12/11/1995,1014.71
13/11/1995,1634.91
14/11/1995,1899.1
15/11/1995,2066.36
16/11/1995,1599.37
17/11/1995,1652.04
18/11/1995,860.04
19/11/1995,2129.93
20/11/1995,1327.35
21/11/1995,1219.96
22/11/1995,1423.44
23/11/1995,1953.5
24/11/1995,2162.41
25/11/1995,1537.62
26/11/1995,1799.43
27/11/1995,1512.96
28/11/1995,1188.66
29/11/1995,1943.02
30/11/1995,1313.36
01/12/1995,1960.66
02/12/1995,1889.56
03/12/1995,1684.21
04/12/1995,2048.69
05/12/1995,2169.7
06/12/1995,1447.43
07/12/1995,1257.36
08/12/1995,940.72
09/12/1995,2173.4
10/12/1995,1368.1
11/12/1995,1840.51
12/12/1995,1277.62
13/12/1995,1961.48
14/12/1995,1289.96
15/12/1995,1142.48
16/12/1995,1437.45
17/12/1995,1340.47
18/12/1995,1678.89
19/12/1995,1484.58
20/12/1995,1688.31
21/12/1995,1412.69
22/12/1995,1300.47
23/12/1995,1324.93
24/12/1995,2113.48
25/12/1995,1567.55
26/12/1995,904.87
27/12/1995,1343.94
28/12/1995,1529.06
29/12/1995,2053.62
30/12/1995,1808.61
31/12/1995,1223.48
01/01/1996,2225.51
02/01/1996,1490.65
03/01/1996,1873.9
04/01/1996,1153.5
05/01/1996,780.55
06/01/1996,1077.47
07/01/1996,524.9
08/01/1996,2133.63
09/01/1996,1564.36
10/01/1996,1222.61
11/01/1996,1635.79
12/01/1996,1556.8
13/01/1996,1686.28
14/01/1996,1862.86
15/01/1996,1413.02
16/01/1996,1236.05
17/01/1996,1748.33
18/01/1996,1740.7
19/01/1996,1530.22
20/01/1996,2153.27
21/01/1996,1368.65
22/01/1996,1230.04
23/01/1996,1625.43
24/01/1996,1297.52
25/01/1996,1648.65
26/01/1996,1250.1
27/01/1996,1379.93
28/01/1996,2067.25
29/01/1996,1378.32
30/01/1996,1260.34
31/01/1996,1851.2
01/02/1996,1184.69
02/02/1996,1292.12
03/02/1996,1672.97
04/02/1996,1781.52
05/02/1996,1866.14
06/02/1996,1275.83
07/02/1996,1678.8
08/02/1996,1360.17
09/02/1996,1318.3
10/02/1996,1860.96
11/02/1996,1335.13
12/02/1996,1583.46
13/02/1996,1546.67
14/02/1996,1178.77
15/02/1996,1789.83
16/02/1996,1668.08
17/02/1996,904.11
18/02/1996,1583.23
19/02/1996,1268.11
20/02/1996,1829.12
21/02/1996,1066.38
22/02/1996,1393.06
23/02/1996,1608.61
24/02/1996,1516.3
25/02/1996,1728.89
26/02/1996,1044.47
27/02/1996,1995.57
28/02/1996,1657.54
29/02/1996,1907.92
01/03/1996,1762.27
02/03/1996,1496.52
03/03/1996,1114.74
04/03/1996,1330.93
05/03/1996,1976.87
06/03/1996,1915.63
07/03/1996,1314.12
08/03/1996,654.51
09/03/1996,1436.19
10/03/1996,1413.69
11/03/1996,1425.07
12/03/1996,1658.56
13/03/1996,1762.86
14/03/1996,1797.09
15/03/1996,1633.71
16/03/1996,959.77
17/03/1996,1397.64
18/03/1996,2191.23
19/03/1996,1612.27
20/03/1996,1610.35
21/03/1996,1607.85
22/03/1996,1624.61
23/03/1996,785.07
24/03/1996,1428.14
25/03/1996,1488.63
26/03/1996,1884.45
27/03/1996,1514.3
28/03/1996,1006.05
29/03/1996,1629.03
30/03/1996,1258.85
31/03/1996,1134.96
01/04/1996,1249.75
02/04/1996,1662.75
03/04/1996,1877.63
04/04/1996,1644.88
05/04/1996,1689.61
06/04/1996,1641.91
07/04/1996,1530.4
08/04/1996,1709.08
09/04/1996,774.37
10/04/1996,1533.33
11/04/1996,1186.52
12/04/1996,1848.87
13/04/1996,1455.85
14/04/1996,1509.28
15/04/1996,1048.48
16/04/1996,1805.05
17/04/1996,1688.2
18/04/1996,1667.08
19/04/1996,1256.09
20/04/1996,1267.91
21/04/1996,1567.08
22/04/1996,1291.65
23/04/1996,1630.47
24/04/1996,851.73
25/04/1996,1353.74
26/04/1996,2039.03
27/04/1996,1631.85
28/04/1996,1550.04
29/04/1996,2095.57
30/04/1996,799.21
01/05/1996,2592.34
02/05/1996,2799.41
03/05/1996,3429.18
04/05/1996,3437.83
05/05/1996,2567
06/05/1996,3498.98
07/05/1996,2798.34
08/05/1996,3605.82
09/05/1996,2483.68
10/05/1996,2938.34
11/05/1996,2754.92
12/05/1996,3528.02
13/05/1996,2738.61
14/05/1996,2978.78
15/05/1996,3253.41
16/05/1996,3272.63
17/05/1996,3443.48
18/05/1996,3105.56
19/05/1996,2790.88
20/05/1996,2825.15
21/05/1996,3012.84
22/05/1996,3124.8
23/05/1996,2926.41
24/05/1996,3009.6
25/05/1996,2241.37
26/05/1996,3333.68
27/05/1996,3090.56
28/05/1996,3500.94
29/05/1996,3000.08
30/05/1996,2130.8
31/05/1996,2820.78
01/06/1996,2900.04
02/06/1996,3371.45
03/06/1996,1964.86
04/06/1996,3020.59
05/06/1996,3256.84
06/06/1996,2669.26
07/06/1996,3037.31
08/06/1996,2686.48
09/06/1996,2635.21
10/06/1996,2795.79
11/06/1996,2644.65
12/06/1996,3341.81
13/06/1996,2632.52
14/06/1996,2548.54
15/06/1996,3883.96
16/06/1996,3480.37
17/06/1996,2069.24
18/06/1996,2617.62
19/06/1996,3121.23
20/06/1996,3161.88
21/06/1996,2254.75
22/06/1996,3579.28
23/06/1996,3412.61
24/06/1996,3240.95
25/06/1996,3678.36
26/06/1996,3226.14
27/06/1996,3224.29
28/06/1996,3778.84
29/06/1996,3550.61
30/06/1996,2579.25
01/07/1996,3316.6
02/07/1996,2667.87
03/07/1996,3252.08
04/07/1996,3238.31
05/07/1996,2308.27
06/07/1996,2939.08
07/07/1996,3132.63
08/07/1996,2781.85
09/07/1996,3157.35
10/07/1996,3402.95
11/07/1996,2984.7
12/07/1996,3112.3
13/07/1996,3691.71
14/07/1996,3236.6
15/07/1996,3100.41
16/07/1996,2520.96
17/07/1996,3335.51
18/07/1996,3165.07
19/07/1996,3641.87
20/07/1996,3023.44
21/07/1996,2091.87
22/07/1996,2149.94
23/07/1996,3367.84
24/07/1996,2714.9
25/07/1996,3218.38
26/07/1996,3057.12
27/07/1996,2916.58
28/07/1996,2951.82
29/07/1996,2567.31
30/07/1996,2992.11
31/07/1996,2707.75
01/08/1996,2813.87
02/08/1996,2838.18
03/08/1996,2886.65
04/08/1996,3461.09
05/08/1996,2935.1
06/08/1996,3511.85
07/08/1996,3768.93
08/08/1996,3427.47
09/08/1996,3267.23
10/08/1996,3163.42
11/08/1996,3432.68
12/08/1996,3044.68
13/08/1996,3492.28
14/08/1996,3307.05
15/08/1996,2820.08
16/08/1996,3447.93
17/08/1996,3045.74
18/08/1996,2946.93
19/08/1996,2761.9
20/08/1996,3083.01
21/08/1996,3498.23
22/08/1996,3444.47
23/08/1996,3176.7
24/08/1996,3299.82
25/08/1996,3635.85
26/08/1996,2925.02
27/08/1996,2442.29
28/08/1996,3650.56
29/08/1996,2735.11
30/08/1996,2654.83
31/08/1996,2101.9
01/09/1996,3285.64
02/09/1996,2189.27
03/09/1996,2624.87
04/09/1996,3294.12
05/09/1996,3360.96
06/09/1996,2674.15
07/09/1996,2932.92
08/09/1996,2563.7
09/09/1996,2725.8
10/09/1996,3133.11
11/09/1996,2749.18
12/09/1996,2877.89
13/09/1996,2267.65
14/09/1996,3566.48
15/09/1996,3255.03
16/09/1996,3396.45
17/09/1996,3645.21
18/09/1996,2587.39
19/09/1996,2820.8
20/09/1996,2052.58
21/09/1996,4570.21
22/09/1996,2925.21
23/09/1996,3519.36
24/09/1996,2380.92
25/09/1996,3498.19
26/09/1996,3928.8
27/09/1996,2969.86
28/09/1996,2494.56
29/09/1996,2930.6
30/09/1996,1886.62
01/10/1996,3702
02/10/1996,3702
03/10/1996,3702
04/10/1996,3702
05/10/1996,3702
06/10/1996,3702
07/10/1996,3702
08/10/1996,3702
09/10/1996,3702
10/10/1996,3702
11/10/1996,3702
12/10/1996,3702
13/10/1996,3702
14/10/1996,3702
15/10/1996,3702
16/10/1996,3702
17/10/1996,3702
18/10/1996,3702
19/10/1996,3702
20/10/1996,3702
21/10/1996,3702
22/10/1996,3702
23/10/1996,3702
24/10/1996,3702
25/10/1996,3702
26/10/1996,3702
27/10/1996,3702
28/10/1996,3702
29/10/1996,3702
30/10/1996,3702
31/10/1996,3702
01/11/1996,1488.63
02/11/1996,1746.29
03/11/1996,1489.27
04/11/1996,1414.76
05/11/1996,1658.27
06/11/1996,1681.21
07/11/1996,1002.03
08/11/1996,1526.65
09/11/1996,2230.8
10/11/1996,1099.5
11/11/1996,1474.37
12/11/1996,2082.52
13/11/1996,1831.25
14/11/1996,1345.98
15/11/1996,1561.84
16/11/1996,1499.37
17/11/1996,1275.58
18/11/1996,1477.72
19/11/1996,1416.01
20/11/1996,1533.82
21/11/1996,1275.49
22/11/1996,1117.01
23/11/1996,1487.62
24/11/1996,2014.54
25/11/1996,1524.66
26/11/1996,1400.52
27/11/1996,1726.23
28/11/1996,1452.5
29/11/1996,2060.41
30/11/1996,1498.83
01/12/1996,1710.15
02/12/1996,1273.62
03/12/1996,1650.93
04/12/1996,1582.53
05/12/1996,1483.05
06/12/1996,1349.47
07/12/1996,1308.59
08/12/1996,1584.71
09/12/1996,1688.68
10/12/1996,1461.85
11/12/1996,1586.18
12/12/1996,1488.63
13/12/1996,1529.56
14/12/1996,1439.87
15/12/1996,1505.39
16/12/1996,2309.41
17/12/1996,1593.49
18/12/1996,1693.59
19/12/1996,1631.41
20/12/1996,1421.15
21/12/1996,1888.2
22/12/1996,1412.65
23/12/1996,1816.52
24/12/1996,1399.74
25/12/1996,1212.01
26/12/1996,1609.62
27/12/1996,1168.6
28/12/1996,1660.69
29/12/1996,1141.75
30/12/1996,1404.3
31/12/1996,1070.48
01/01/1997,2347.25
02/01/1997,1003.81
